Date,Content,URL,Thread
"Jun-15-2023, 13:58:37","i had to spend one day in lisbon before flying to the us. i autistically walked around. i didn't really talk to anybody except waiters. i visited a bunch of churches and that's it. everyone around me appeared to be enjoying themselves, indulging in midday drinks with friends. the city seemed packed with anglos and digital nomads. i was uncomfortable in crowded landmarks and would leave immediately if a place was too full. this tends to be the pattern for all of my travels. i've been to some cities and i don't have any stories to tell because i don't interact with people at all. i know a guy who has crazy stories from each travel just because he fucking talks to people and do drugs in clubs or plays sports with random people from facebook groups. i feel like checking the local sights and eating local food is not enough. at times, it feels pointless for me to travel. is it even feasible for someone like me, a sperg, to travel? do i need to change my approach, or should i stop traveling altogether?",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483351,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:00:27","i suggest signing up for tour groups. food tours, day trips, city walks etc. anything with a local guide in a tour setting, that way you at least increase your chances of interacting with other people and probably do fun shit in the process.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483352,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:08:23","you have to start drinking and taking drugs, anon. i'm sorry, but it is what it is, start doing it and you'll enjoy yourself much more. try a small dose of a benzodiazepine like xanax or valium. either that or alcohol, don't combine the two and you'll have a really good time.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483356,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:08:35",this. and bar/pub crawls. there are always a lot of participants who are on the spectrum and it's a great format for them to find eachother instead of having to pretend to enjoy the company of super extroverted travelers who they have nothing in common with,http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483359,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:28:23","have you considered making a tinder/bumble profile and meeting a girl to show you around and sleep with? the trick is to say you just moved there and want to meet someone for a ltr. first date is lunch or dinner, and next bunch of dates are them taking you places.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483371,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:36:37","i stoped being autistic once i started traveling and realized my autism was entirely delusional and based on me just not having properly socialized in a long time (due to shame of my family situation). once i traveled and was ""relieved“ (from my family-situation), got in, some slightly awkward at first, conversations, i got back in the groove and am entirely resocialized know. just try traveling and (maybe drink a little bit, it helped my as a placebo i guess) see if your autism is just in your head or coused by an toxic environment.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483374,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:46:21","2483351 sorry i didn’t read your post.   my advice would be try finding just one or two people where ever you are that are not bothered by you and just try to talk to them as much as possible, force yourself. it will be difficult at first like all things in life but after a while it’ll be nothing. i know for you that’s probably easier said than done. just focus at first on complete honesty with the person you talk to.  you could ebbende open up with “hey i’m autistic and it is hard for me to talk to people. is it ok if we have a conversation“, most people won’t say no and will just chat with you. you said you walk around the city so i’m guessing you’re not fat and repulsive, if you have any other issues like that get them in check first.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483381,How_do_you_travel_as_an_autist
"Jun-15-2023, 14:54:06",unironically no wrong answer so far. just have to make an effort op.,http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483385,How_do_you_travel_as_an_autist
"Jun-15-2023, 15:43:24","not op but i did this when i visited san francisco i literally spent 3 hours a/b testing different variations of a profile on tinder and bumble. got a response from four (4) girls, of which two only wanted to shill their onlyfans page. the other two flaked out. i can only conclude that i'm a hideous goblin with no rizz.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483423,How_do_you_travel_as_an_autist
"Jun-15-2023, 16:32:34","holy shit, this.  anon, i was in the exact same position as you. i remember being so fucking excited to start travelling around central europe, only when i arrived i was bored a day in because of the exact reasons you mentioned. i just felt like an outlier in a city of other people enjoying themselves. evening would come and i wouldn’t know what to do with my time. i was bored and depressed because i had nothing to do, but was also incredibly anxious at the prospect of going to places on my own.   as i got a tiny bit older, a bit more experienced and more travelled, i began hitting up random bar spots. sitting on outdoor terraces getting drunk into the night. meeting random tourists and locals who i became well aquatinted with and had a great time. fuck, i even remember making friends with randos and having a great night when i was sat on the street in athens drinking beers listening to a busker like a homeless person.   honestly, you need to break your shell. start drinking more. don’t have any reservations about looking weird or being the odd guy out. smoking is also a great way to socialise when you’re out drinking, plenty of people become your friend and get chatting.",http://boards.4chan.org/trv/thread/2483351/how-do-you-travel-as-an-autist#p2483445,How_do_you_travel_as_an_autist
