Date,Content,URL,Thread
"Jun-09-2023, 04:37:13","previous thread: guides & resources pastebin: https://rentry.org/mmd4chan  videos https://www.iwara.tv https://www.nicovideo.jp http://video.fc2.com  models https://mmda.booru.org https://bowlroll.net https://3d.nicovideo.jp https://seiga.nicovideo.jp https://rentry.org/masterpost https://rentry.org/mmdprem  search terms mmd, mikumikudance, r-18, 紳士の社交場, 紳士向け mmdモデル配布あり, mmdステージ配布あり , mmdアクセサリ配布あり mmdモーション配布あり, mmdカメラ配布あり, mmdエフェクト配布あり  3dcg pastebin & catalog: https://rentry.org/3dcg4chan",http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784621,_mmd__MikuMikuDance__184
"Jun-09-2023, 06:50:40","anyone got tips/care to teach me how to get warmer skin tone on a model (lets say fubuki because that would be helpful), so that it looks more like iwara.tv/video/erfuy4tuen5dmv i tried changing the color of the skin via material but the manual one changed the color of the nipples as well and i'm not sure if the biege will give me what i'm looking for. alternatively i don't understand how to make raymmd materials (weird filetype, i can open it in textedit but i don't really understand what i see)",http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784643,_mmd__MikuMikuDance__184
"Jun-09-2023, 07:06:07",iwara.tv/video/erfuy4tuen5dmv bowlroll.net/file/127508 you can try this skintone set,http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784645,_mmd__MikuMikuDance__184
"Jun-09-2023, 07:07:11","thanks to someone i have now makoto and minako https://www.mediafire.com/file/nx3e9zreqhz9m3a/minako+aino+2+(exclusive).rar/file https://www.mediafire.com/file/erbplet0k917gqq/makoto+kino+2+(exclusive).rar/file i just still need usagi, rei and ami https://www.deviantart.com/bak09/art/usagi-tsukino-2-2-mmd-pmx-932720304 https://www.deviantart.com/bak09/art/ami-mizuno-2-mmd-pmx-932210524 https://www.deviantart.com/bak09/art/rei-hino-2-mmd-pmx-931857380 don't ignore me and help me please t_t",http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784647,_mmd__MikuMikuDance__184
"Jun-09-2023, 07:56:20",does anyone have this model? https://www.aplaybox.com/details/model/ghpsiazzjftl,http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784648,_mmd__MikuMikuDance__184
"Jun-09-2023, 09:20:45",someone have this? https://www.aplaybox.com/details/model/1rtz0fduzb7p https://www.aplaybox.com/details/model/sx5tgal1bon1 https://www.aplaybox.com/details/model/lahkl4pfkofj,http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784659,_mmd__MikuMikuDance__184
"Jun-09-2023, 09:42:30",can someone help me with this password for stray kids s-class?  パスは日本語で何クラス? ヒントはストレイキッズのmv字幕付きでご覧ください!  パスは小文字のsで挟んでください~  https://bowlroll.net/file/301617,http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784665,_mmd__MikuMikuDance__184
"Jun-09-2023, 10:07:41","https://github.com/ray-cast/ray-mmd/wiki/materials  also material morphs. the effect, however, will depend on the shader you use and the fields you change. to avoid affecting nipples, you will have to see how they are separated from the rest of the body. this approach will usually not let you avoid changing the nipple color. of course, there's also the most straightforward method of changing the texture in an image editor.  expired bruh...",http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784669,_mmd__MikuMikuDance__184
"Jun-09-2023, 10:22:56","https://github.com/ray-cast/ray-mmd/wiki/materials ah shoot , didn't realize he expired the link ,   here's another skin link  https://bowlroll.net/file/162101",http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784671,_mmd__MikuMikuDance__184
"Jun-09-2023, 10:55:34",https://www.nicovideo.jp/watch/sm34190400 anyone got this roki motion from this video. the download link is not working,http://boards.4chan.org/e/thread/2784621/mmd-mikumikudance-184#p2784687,_mmd__MikuMikuDance__184
