Date,Content,URL,Thread
"Jun-13-2023, 17:24:35","questions that don't deserve their own thread also known as /sqt/ (stupid questions thread)  for most of your quick one-off questions that pertain to travel.  if your question is very long or convoluted, it might deserve its own thread.  if your question is specific to a popular destination, check to see if there is a relevant thread before asking it here.  previous thread: 2436243",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481880,QTDDTOT
"Jun-13-2023, 18:01:12","can i get a qrd on all the sea countries? i know thailand is for coomers, but why do people go to vietnam, cambodia, laos, indonesia, malaysia, singapore, etc.",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481913,QTDDTOT
"Jun-13-2023, 18:03:59","vietnam, cambodia, laos, indonesia, malaysia, singapore these are also for coomers.",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481916,QTDDTOT
"Jun-13-2023, 18:45:38","vasa in stockholm the ship sank after sailing roughly 1,300 m (1,400 yd) into her maiden voyage on 10 august 1628.  there is a spanish galleon replica that sails around, was recently in england (el galeon)  amsterdam in amsterdam is a full replica of a indiaman trading ship (the remains of the original ship is sunk off the coast of england and you can see it on low tides)  mikasa battleship in yokosuka near tokyo mikasa is the only surviving example of a pre-dreadnought battleship in the world",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481953,QTDDTOT
"Jun-13-2023, 18:50:12","vietnam war cambodia genocide laos ""the ocean? what ocean?"" indonesia kopi luwak malaysia truly asia singapore get executed for littering",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481960,QTDDTOT
"Jun-13-2023, 18:51:17",do they have any other redeeming qualities?,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481961,QTDDTOT
"Jun-13-2023, 18:57:52","redeeming noooooooooooooooooooooooo no no no no no ma'am, you do not have to do this",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481967,QTDDTOT
"Jun-13-2023, 19:01:32","oh and there is uss texas in texas, it's a slightly later battleship. also check out hms warrior if you go to portsmouth to see victory, it's a steam/sail hybrid ship (+the remains of mary rose...)  i think that is basically the entire list in the world, at least the ones worth seeing anyway",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2481972,QTDDTOT
"Jun-13-2023, 20:12:58","why do people go to x i can answer that. they're not good answers, but they are very realistic (ie. people actually go there for these reasons).  vietnam heavy influencer/travel vlogger coverage driving up the tourism the food is very trendy history  cambodia angkor wat history  laos i actually don't really see any interest in this country, besides king of the hill memes.  indonesia bali. it's practically the cancun of asia. heavy media/influencer/vlogger coverage, at least in east asia food is trending (japanese & koreans are currently obsessed with nasi goreng and rendang, while mi goreng and indonesian cuisine in general have always been popular with dutch people)  malaysia unironically the diversity (they said it, not me). besides the local malay people & culture, they also have a significant chinese & indian presence. a lot of travelers view this as a 3-in-1 experience.  singapore interesting contrast between itself and the rest of sea. they're wealthy, clean, organized, and have a much lower tolerance for bullshit. their brand of autism has earned them a reputation, for better or worse. like it or don't, their administration is fun to watch, if nothing else. safest country in sea, and one of the safest countries in the world (maybe even #1 in that category, too) major food scene for all sorts of tastes and all sorts of budgets. world-class cuisine isn't hard to find.",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2482016,QTDDTOT
"Jun-14-2023, 17:16:13","looking for a place in asia to spend some time starting next month. please recommend me some places. been to thailand, but didn't enjoy the feeling of being a ""sex tourist"", even though i wasn't. thinking vietnam. bonus points for work options to lenghten my stay.  dutch, white, 6ft, 250lb, 28yo 5k budget at least three months backpacking between hostels love history, nature, food looking for nature hikes, cheap living and casual sex",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2482661,QTDDTOT
"Jun-14-2023, 17:37:00",good stats. what's your one rep max on bench press?,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2482669,QTDDTOT
"Jun-15-2023, 13:37:16","thinking of doing a bit of hopping around northern germany this winter, for around 2 weeks. obviously christmas markets, but also what places are actually worth stopping at? i would definitely like to include berlin in this, and i also kinda like the idea of starting/finishing in copenhagen too since it seems a direct train from hamburg isn't too bad (5 hours). also any general thoughts",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483342,QTDDTOT
"Jun-15-2023, 14:08:28","budge 500€ interests drugs, hookers, raves level of understanding of the local language 0%  how can i get some drugs and find a rave in prague this weekend without getting my kidney stolen?",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483357,QTDDTOT
"Jun-15-2023, 14:56:29",i'll be going to city from pic. how do i get girls there? for reference i'm dutch and 6'2,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483387,QTDDTOT
"Jun-15-2023, 16:14:42",like this. best 2 or 3 stops in that blob for a couple days each?,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483435,QTDDTOT
"Jun-16-2023, 05:06:30","laos i actually don't really see any interest in this country, besides king of the hill memes. it’s culturally somewhat similar to thailand, but smaller, poorer, officially marxist-leninist, and more conservative, plus with french colonial history. people used to say it was “like thailand used to be [30] years ago,” and there’s a little truth to that, although it’s an insulting oversimplification that is less true by the day. it is in some broad ways a little like a more rural, quieter version of siam, without blatant sex tourism.   party backpackers have come and gone over the years, in vang vieng, especially, but the country’s tourism operators are harshly, draconianly reminded every few years not to encourage drug tourism or debauchery, and to stick to kayaking and rafting and ecotourism rather than psychedelic mushroom or opium milkshakes. and there won’t be go-go bars in our lifetimes, although streetwalkers have become more noticeable in the last twenty years.",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483799,QTDDTOT
"Jun-16-2023, 05:45:38",what are the most interesting cities in china? not too far from nature.,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483809,QTDDTOT
"Jun-16-2023, 10:32:53",thinking of going to malta and cyprus this summer as a solo traveler. any opinions on these countries? worth visiting? also how difficult is it to drive on the wrong side of the road for the first time?,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483925,QTDDTOT
"Jun-16-2023, 11:44:44","why does every place make me select dates before i can see prices? i don't fucking care when i take the trip, i just want to do it without going broke",http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483974,QTDDTOT
"Jun-16-2023, 11:47:14",are you serious?,http://boards.4chan.org/trv/thread/2481880/qtddtot#p2483975,QTDDTOT
