date_time,comment/reply,name,url
"Aug-10-2023, 09:49:34","Previous threads were pretty good. Share pics, fantasies, confessions, stories, captions, whatever.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904083560
"Aug-10-2023, 09:55:53",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904083880
"Aug-10-2023, 10:10:32",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084524
"Aug-10-2023, 10:11:11",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084554
"Aug-10-2023, 10:11:19",shes 30,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084561
"Aug-10-2023, 10:11:48",Middle School teacher I know,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084577
"Aug-10-2023, 10:12:45",She's definitely milking plenty of young boys with those jugs,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084620
"Aug-10-2023, 10:12:48",disgusting cow,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084623
"Aug-10-2023, 10:14:07",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084682
"Aug-10-2023, 10:17:03",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084816
"Aug-10-2023, 10:18:50",Shota cock addicted SLUT,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084917
"Aug-10-2023, 10:19:22",>>904084917,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904084950
"Aug-10-2023, 10:21:20",Teachers should be required to be sexually available.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085067
"Aug-10-2023, 10:22:54",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085144
"Aug-10-2023, 10:23:05",A bratty black shota would destroy her,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085155
"Aug-10-2023, 10:24:04",how would they take goddess jenn?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085201
"Aug-10-2023, 10:24:24",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085214
"Aug-10-2023, 10:25:04",What grade does your's teach? Mine is 8th grade,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085250
"Aug-10-2023, 10:25:31","this chubby mommy likes to put donuts around boy cock and eat them, and lick the glaze and powdered sugar all up.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085273
"Aug-10-2023, 10:25:34",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085279
"Aug-10-2023, 10:26:29",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085333
"Aug-10-2023, 10:26:48","Speaking from experience, most band girls are fairly horny and available. Used to bang a girl who played the glockenspiel in the uni marching band. She was randy af.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085347
"Aug-10-2023, 10:26:57",ready to nurse the entire 3rd grade class at the all boy Catholic school.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085359
"Aug-10-2023, 10:27:05",11-18 yrs. Not sure what that is in grades.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085362
"Aug-10-2023, 10:28:27","Oh, that's a pretty wide range! Mine mostly teaches 13-14, a little bit of 12 sometimes too",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085429
"Aug-10-2023, 10:28:29","True enough, when she was at school as a student she was known to suck cock in the practice rooms.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085432
"Aug-10-2023, 10:29:06",playing the saxomaphone has taught her how to work and strengthened her lips to make her suck boy cock better. She loves playing the Slobber Blues on some boy's meat whistle.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085464
"Aug-10-2023, 10:30:14",Girlfriend with daddy issues can handle any cock,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085525
"Aug-10-2023, 10:30:20",They'd swarm her asking for candy and handouts until she was finally bent down or in some vulnerable position. Once that happens. that cute little dress is getting torn off and every hole is getting stretched out,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085530
"Aug-10-2023, 10:30:40",">>904085359
you are right my man",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085549
"Aug-10-2023, 10:30:52","Prime age for being horny there.

>>904085464
Gave her the ability to hold her breath a lot longer too",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085553
"Aug-10-2023, 10:31:23",>>904085525,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085584
"Aug-10-2023, 10:31:50",I think about a group of her students ganging up on her every now and again,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085610
"Aug-10-2023, 10:32:10","Oops, forgot pic",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085637
"Aug-10-2023, 10:32:25",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085643
"Aug-10-2023, 10:32:57",circular breathing definately makes for better blow jobs.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085672
"Aug-10-2023, 10:32:59",Name?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085675
"Aug-10-2023, 10:34:33",>>904085214,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085751
"Aug-10-2023, 10:37:11",Nothing quite like multiple hard young cocks pumping in an older woman.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904085878
"Aug-10-2023, 10:43:41",My whore sister,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086191
"Aug-10-2023, 10:49:12","High class, educated, asian girls need to be put in their place, ideally by violent black, low iq shota",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086444
"Aug-10-2023, 10:50:08",>>904086191,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086485
"Aug-10-2023, 10:50:59","after the boys watch her get clean, she's going to wash a cock in each hand while they each suckle a tit.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086519
"Aug-10-2023, 10:52:29",Especially swollen virginal horse sized ones.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086594
"Aug-10-2023, 10:58:18",How many do you think she could take at once?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904086827
"Aug-10-2023, 11:04:57",The ones lucky to be blessed with big cocks but watched too much porn to think they were anything special... or that they need to be careful with them?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087074
"Aug-10-2023, 11:10:46",we are planning to show off my 28 year old girlfriend this weekend with her teenage cousins in a skimpy bikini to see their reactions,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087294
"Aug-10-2023, 11:13:10","how many have you got? 
kek",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087381
"Aug-10-2023, 11:14:32",those little perverts will lose their minds. How lewd is her bikini?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087438
"Aug-10-2023, 11:18:58",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087631
"Aug-10-2023, 11:19:03",">stories
When I was a teen, we had to house a brat for 3 weeks since he was the son of my dad's friend and it was clear as day that he had the hots for my mother.

Caught him several times staring at her cleavage but the biggest fuck you in my face was pulling down my mom's bra at the beach. The little nigger got away with it too.",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087635
"Aug-10-2023, 11:23:34","Damn, if he did that in front of everyone at the beach, who knows what he got away with when it was just him and your mom",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087843
"Aug-10-2023, 11:25:19","the smallest we could get for this huge ass. I have already surprised them looking at her with the normal bathing suits, they will definitely love this",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904087931
"Aug-10-2023, 11:27:52",Thankfully they were barely alone. But I'm still seething that my mom's excused him for that day at the beach,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088043
"Aug-10-2023, 11:27:55","fuck. Does she tease them, get out of the pool or pick things up and bend over in front of them? Would she ever let them take it farther?",Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088046
"Aug-10-2023, 11:29:56",Louisa is every shota's dream,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088141
"Aug-10-2023, 11:30:19",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088159
"Aug-10-2023, 11:32:10",Would love to see my gf please them,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088241
"Aug-10-2023, 11:32:27",,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088251
"Aug-10-2023, 11:32:43",How long would it take a class of rowdy brats to break their new substitute teacher?,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088265
"Aug-10-2023, 11:33:45",There's a reason her son has friends.,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088315
"Aug-10-2023, 11:35:03",they love ruining her makeup,Anonymous,http://boards.4chan.org/b/thread/904083560/built-for-shota#p904088394
